Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2025-04-29,3472.5,3495.0,3430.39990234375,3455.0,1578332
2025-04-30,3453.699951171875,3509.89990234375,3366.0,3472.0,2809332
2025-05-02,3431.0,3491.5,3420.0,3472.0,1721761
2025-05-05,3454.300048828125,3504.5,3446.39990234375,3450.0,1284443
2025-05-06,3460.0,3473.0,3437.0,3460.0,1324763
2025-05-07,3445.10009765625,3459.5,3420.60009765625,3420.60009765625,1477128
2025-05-08,3448.89990234375,3477.0,3428.699951171875,3448.0,2543591
2025-05-09,3440.300048828125,3446.199951171875,3398.10009765625,3399.0,2531757
2025-05-12,3620.39990234375,3630.5,3502.199951171875,3505.0,2228678
2025-05-13,3515.0,3623.0,3510.5,3620.39990234375,3062887
2025-05-14,3548.699951171875,3561.0,3508.60009765625,3521.0,2119499
2025-05-15,3579.89990234375,3600.0,3514.10009765625,3564.0,3548330
2025-05-16,3561.300048828125,3593.89990234375,3546.10009765625,3593.89990234375,1666393
